,customer_id,customer_last_name,customer_district,customer_city,customer_country,category_name,release_year,rating,language,cluster
305,254.0,Silva,Minas Gerais,Poos de Caldas,Brazil,Action,2006,PG,English             ,1719
306,276.0,Graves,Michigan,Warren,United States,Action,2006,PG,English             ,346
308,89.0,Flores,Buenos Aires,La Plata,Argentina,Action,2006,PG,English             ,1511
309,483.0,Chapa,Denizli,Denizli,Turkey,Action,2006,PG,English             ,269
310,36.0,Adams,Markazi,Arak,Iran,Action,2006,PG,English             ,795
311,487.0,Poindexter,Stavropol,Pjatigorsk,Russian Federation,Action,2006,PG,English             ,1499
312,177.0,Duncan,Tamaulipas,Matamoros,Mexico,Action,2006,PG,English             ,1005
313,504.0,Adam,Illinois,Joliet,United States,Action,2006,PG,English             ,1511
314,119.0,Marshall,al-Qalyubiya,Shubra al-Khayma,Egypt,Action,2006,PG,English             ,1221
315,4.0,Jones,Mandalay,Myingyan,Myanmar,Action,2006,PG,English             ,840
316,594.0,Hiatt,Inner Mongolia,Jining,China,Action,2006,PG,English             ,841
317,138.0,Warren,Inner Mongolia,Hohhot,China,Action,2006,PG,English             ,353
318,512.0,Vines,Ontario,London,United Kingdom,Action,2006,PG,English             ,486
319,153.0,Nichols,Jakarta Raya,Jakarta,Indonesia,Action,2006,PG,English             ,353
320,447.0,Bowens,Tatarstan,Nabereznyje Telny,Russian Federation,Action,2006,PG,English             ,1005
321,559.0,Banda,al-Sharqiya,Bilbays,Egypt,Action,2006,PG,English             ,996
322,6.0,Davis,Texas,Laredo,United States,Action,2006,PG,English             ,996
323,171.0,Wagner,Perak,Ipoh,Malaysia,Music,2006,R,English             ,536
324,132.0,Crawford,Free State,Botshabelo,South Africa,Music,2006,R,English             ,1434
325,90.0,Washington,Guangdong,Meixian,China,Music,2006,R,English             ,651
326,536.0,Churchill,Kang-won,Tonghae,South Korea,Music,2006,R,English             ,294
327,486.0,Talbert,Coahuila de Zaragoza,Acua,Mexico,Music,2006,R,English             ,194
328,500.0,Kinder,East Java,Madiun,Indonesia,Music,2006,R,English             ,203
329,544.0,Nolen,So Paulo,So Bernardo do Campo,Brazil,Music,2006,R,English             ,1924
330,229.0,Nguyen,Gois,Anpolis,Brazil,Music,2006,R,English             ,560
331,105.0,Sullivan,Funafuti,Funafuti,Tuvalu,Music,2006,R,English             ,560
332,146.0,Rice,Michigan,Sterling Heights,United States,Music,2006,R,English             ,197
333,47.0,Parker,Cear,Juazeiro do Norte,Brazil,Action,2006,R,English             ,1213
334,298.0,Pena,Pohjois-Pohjanmaa,Oulu,Finland,Action,2006,R,English             ,637
335,371.0,Poulin,Southern Tagalog,Cabuyao,Philippines,Action,2006,R,English             ,755
336,188.0,Armstrong,Caraga,Bayugan,Philippines,Action,2006,R,English             ,53
337,349.0,Gilliland,Southern Tagalog,Imus,Philippines,Action,2006,R,English             ,1828
338,304.0,Royal,Callao,Callao,Peru,Action,2006,R,English             ,245
339,120.0,Ortiz,Risaralda,Dos Quebradas,Colombia,Action,2006,R,English             ,1036
340,148.0,Hunt,Saint-Denis,Saint-Denis,Runion,Action,2006,R,English             ,392
341,302.0,Silverman,Liaoning,Tiefa,China,Action,2006,R,English             ,637
342,298.0,Pena,Pohjois-Pohjanmaa,Oulu,Finland,Action,2006,R,English             ,637
343,528.0,Herzog,Benguela,Benguela,Angola,Action,2006,R,English             ,430
344,75.0,Sanders,Changhwa,Changhwa,Taiwan,Action,2006,R,English             ,245
345,545.0,Noland,Sumy,Konotop,Ukraine,Action,2006,R,English             ,545
346,451.0,Rea,Sinaloa,El Fuerte,Mexico,Action,2006,R,English             ,1036
347,47.0,Parker,Cear,Juazeiro do Norte,Brazil,Action,2006,R,English             ,1213
348,468.0,Cary,Karnataka,Bijapur,India,Action,2006,R,English             ,627
349,439.0,Fennell,Lombardia,Bergamo,Italy,Action,2006,R,English             ,627
350,318.0,Wyman,Kujawsko-Pomorskie,Bydgoszcz,Poland,Action,2006,R,English             ,1138
351,40.0,Carter,Oriental,Nador,Morocco,Action,2006,R,English             ,97
352,44.0,Turner,Lipetsk,Lipetsk,Russian Federation,Action,2006,R,English             ,755
353,251.0,Brewer,Anhalt Sachsen,Halle/Saale,Germany,Action,2006,R,English             ,321
354,152.0,Mills,Assam,Nagaon,India,Action,2006,R,English             ,627
355,59.0,Murphy,Karnataka,Mysore,India,New,2006,G,English             ,1672
356,339.0,Perryman,Henan,Xinxiang,China,New,2006,G,English             ,1475
357,1.0,Smith,Nagasaki,Sasebo,Japan,New,2006,G,English             ,609
358,128.0,Tucker,Slaskie,Jastrzebie-Zdrj,Poland,New,2006,G,English             ,1163
359,29.0,Hernandez,Yamaguchi,Shimonoseki,Japan,New,2006,G,English             ,1047
360,388.0,Morrell,Southern Tagalog,Cavite,Philippines,New,2006,G,English             ,1866
361,560.0,Archuleta,Buenos Aires,Avellaneda,Argentina,New,2006,G,English             ,116
362,17.0,Thompson,Kalmykia,Elista,Russian Federation,New,2006,G,English             ,839
363,479.0,Hite,Ohio,Akron,United States,New,2006,G,English             ,839
364,137.0,Kennedy,Gelderland,Apeldoorn,Netherlands,New,2006,G,English             ,186
365,561.0,Still,Texas,Garland,United States,New,2006,G,English             ,1866
366,253.0,Carlson,Miyazaki,Miyakonojo,Japan,New,2006,G,English             ,303
367,5.0,Brown,Nantou,Nantou,Taiwan,New,2006,G,English             ,303
368,508.0,Howland,Andhra Pradesh,Vijayawada,India,New,2006,G,English             ,483
369,286.0,Lucas,Oyo & Osun,Effon-Alaiye,Nigeria,New,2006,G,English             ,1284
370,349.0,Gilliland,Southern Tagalog,Imus,Philippines,New,2006,G,English             ,1845
371,204.0,Schmidt,Usak,Usak,Turkey,New,2006,G,English             ,212
372,360.0,Madrigal,Arecibo,Arecibo,Puerto Rico,New,2006,G,English             ,410
373,220.0,Alvarez,Zanzibar West,Zanzibar,Tanzania,New,2006,G,English             ,99
374,295.0,Bates,Pietari,Kolpino,Russian Federation,New,2006,G,English             ,303
375,184.0,Ruiz,Noord-Brabant,s-Hertogenbosch,Netherlands,New,2006,G,English             ,577
376,400.0,Hardison,Texas,Dallas,United States,Animation,2006,R,English             ,1137
377,144.0,Shaw,Minsk,Molodetno,Belarus,Animation,2006,R,English             ,12
378,374.0,Hurtado,Pernambuco,Vitria de Santo Anto,Brazil,Animation,2006,R,English             ,406
379,231.0,Jacobs,West Bengali,Uttarpara-Kotrung,India,Animation,2006,R,English             ,813
380,3.0,Williams,Attika,Athenai,Greece,Animation,2006,R,English             ,1387
381,425.0,Sikes,Oaxaca,San Juan Bautista Tuxtepec,Mexico,Animation,2006,R,English             ,97
382,100.0,Hayes,Lipetsk,Jelets,Russian Federation,Animation,2006,R,English             ,149
383,285.0,Mckinney,Shiga,Otsu,Japan,Animation,2006,R,English             ,1097
384,111.0,Owens,Distrito Federal,Caracas,Venezuela,Animation,2006,R,English             ,53
385,424.0,Spurlock,Guangdong,Shanwei,China,Animation,2006,R,English             ,12
386,291.0,Holt,Virginia,Roanoke,United States,Animation,2006,R,English             ,0
387,164.0,Gardner,Adana,Tarsus,Turkey,Animation,2006,R,English             ,1624
388,377.0,Fortner,Kermanshah,Kermanshah,Iran,Animation,2006,R,English             ,1281
389,236.0,Dean,Southern Tagalog,Tanza,Philippines,Animation,2006,R,English             ,406
390,217.0,Bishop,Uttar Pradesh,Sambhal,India,Animation,2006,R,English             ,406
391,186.0,Fox,West Bengali,Haldia,India,Animation,2006,R,English             ,1822
392,576.0,Mccarter,Kaohsiung,Fengshan,Taiwan,Animation,2006,R,English             ,1683
393,37.0,Baker,Henan,Nanyang,China,Animation,2006,R,English             ,1023
394,406.0,Runyon,St Thomas,Charlotte Amalie,"Virgin Islands, U.S.",Animation,2006,R,English             ,1810
395,172.0,Willis,Batman,Batman,Turkey,Animation,2006,R,English             ,671
396,132.0,Crawford,Free State,Botshabelo,South Africa,Animation,2006,R,English             ,1115
397,62.0,Cooper,Missouri,Saint Louis,United States,Horror,2006,R,English             ,1597
398,34.0,Scott,Okayama,Kurashiki,Japan,Horror,2006,R,English             ,1943
399,531.0,Waugh,Mie,Kuwana,Japan,Horror,2006,R,English             ,1846
400,468.0,Cary,Karnataka,Bijapur,India,Horror,2006,R,English             ,1870
401,14.0,White,California,Citrus Heights,United States,Horror,2006,R,English             ,1351
402,444.0,Hidalgo,Tartumaa,Tartu,Estonia,Horror,2006,R,English             ,73
403,154.0,Grant,Shanxi,Yuncheng,China,Horror,2006,R,English             ,509
404,587.0,Stanfield,Guanajuato,Celaya,Mexico,Horror,2006,R,English             ,922
405,225.0,Harvey,Tamil Nadu,Ambattur,India,Horror,2006,R,English             ,1846
406,205.0,Carr,Alto Paran,Ciudad del Este,Paraguay,Horror,2006,R,English             ,712
407,564.0,Pfeiffer,Shandong,Xintai,China,Horror,2006,R,English             ,73
408,403.0,Way,Tamil Nadu,Valparai,India,Horror,2006,R,English             ,743
409,204.0,Schmidt,Usak,Usak,Turkey,Horror,2006,R,English             ,590
410,504.0,Adam,Illinois,Joliet,United States,Horror,2006,R,English             ,185
411,265.0,Terry,Severn Morava,Olomouc,Czech Republic,New,2006,G,English             ,1475
412,497.0,Sledge,England,York,United Kingdom,New,2006,G,English             ,1163
413,158.0,Stone,North Carolina,Greensboro,United States,New,2006,G,English             ,746
414,377.0,Fortner,Kermanshah,Kermanshah,Iran,New,2006,G,English             ,1956
415,163.0,Spencer,Gifu,Kakamigahara,Japan,New,2006,G,English             ,471
416,141.0,Reyes,Hiroshima,Fukuyama,Japan,New,2006,G,English             ,471
417,558.0,Eggleston,Dolnoslaskie,Wroclaw,Poland,New,2006,G,English             ,303
418,327.0,Thrasher,Adana,Adana,Turkey,New,2006,G,English             ,1145
419,147.0,Robertson,Saitama,Urawa,Japan,New,2006,G,English             ,212
420,225.0,Harvey,Tamil Nadu,Ambattur,India,New,2006,G,English             ,433
421,393.0,Causey,Moskova,Korolev,Russian Federation,New,2006,G,English             ,483
422,425.0,Sikes,Oaxaca,San Juan Bautista Tuxtepec,Mexico,New,2006,G,English             ,609
423,336.0,Mark,Uttar Pradesh,Rampur,India,New,2006,G,English             ,212
424,350.0,Fraley,Tuvassia,Teboksary,Russian Federation,New,2006,G,English             ,1047
425,96.0,Alexander,Georgia,Augusta-Richmond County,United States,New,2006,G,English             ,937
426,273.0,Lowe,Guanajuato,Salamanca,Mexico,New,2006,G,English             ,483
427,163.0,Spencer,Gifu,Kakamigahara,Japan,New,2006,G,English             ,471
428,498.0,Sanborn,Zufar,Salala,Oman,New,2006,G,English             ,212
429,360.0,Madrigal,Arecibo,Arecibo,Puerto Rico,New,2006,G,English             ,410
430,292.0,Lambert,Sharja,Sharja,United Arab Emirates,New,2006,G,English             ,1242
431,578.0,Lumpkin,Campeche,Carmen,Mexico,New,2006,G,English             ,186
432,53.0,Morris,Chiba,Nagareyama,Japan,New,2006,G,English             ,164
433,246.0,Mendoza,Paran,Maring,Brazil,Sci-Fi,2006,G,English             ,1024
434,385.0,Holm,Ibaragi,Tama,Japan,Sci-Fi,2006,G,English             ,1232
435,183.0,Andrews,Gois,Luzinia,Brazil,Sci-Fi,2006,G,English             ,740
436,572.0,Burleson,Slaskie,Czestochowa,Poland,Sci-Fi,2006,G,English             ,740
437,154.0,Grant,Shanxi,Yuncheng,China,Sci-Fi,2006,G,English             ,1240
438,49.0,Edwards,Mekka,Jedda,Saudi Arabia,Sci-Fi,2006,G,English             ,797
439,341.0,Menard,Gelderland,Ede,Netherlands,Sci-Fi,2006,G,English             ,116
440,220.0,Alvarez,Zanzibar West,Zanzibar,Tanzania,Sci-Fi,2006,G,English             ,1240
441,592.0,Roush,Fejr,Szkesfehrvr,Hungary,Sci-Fi,2006,G,English             ,1900
442,478.0,Lyman,Ha Darom,Ashqelon,Israel,Sci-Fi,2006,G,English             ,937
443,92.0,Simmons,Gois,Goinia,Brazil,Sci-Fi,2006,G,English             ,810
444,250.0,Fowler,Oyo & Osun,Oyo,Nigeria,Sci-Fi,2006,G,English             ,646
445,485.0,Tobias,Guangdong,Shaoguan,China,Sci-Fi,2006,G,English             ,1900
446,4.0,Jones,Mandalay,Myingyan,Myanmar,Sci-Fi,2006,G,English             ,1900
447,161.0,Perkins,Tel Aviv,Tel Aviv-Jaffa,Israel,Sci-Fi,2006,G,English             ,1047
448,516.0,Noe,Battambang,Battambang,Cambodia,Sci-Fi,2006,G,English             ,924
449,371.0,Poulin,Southern Tagalog,Cabuyao,Philippines,Sci-Fi,2006,G,English             ,1284
450,550.0,Brownlee,Zhejiang,Zhoushan,China,Sci-Fi,2006,G,English             ,1112
451,542.0,Tirado,Sumatera Selatan,Pangkal Pinang,Indonesia,Sci-Fi,2006,G,English             ,1242
452,557.0,Gaffney,Vilna,Vilnius,Lithuania,Sci-Fi,2006,G,English             ,1240
453,232.0,Reid,Kaduna,Zaria,Nigeria,Sci-Fi,2006,G,English             ,1024
454,331.0,Robert,Santa F,Santa F,Argentina,Sci-Fi,2006,G,English             ,1148
455,454.0,Gresham,Michoacn de Ocampo,Uruapan,Mexico,Sports,2006,NC-17,English             ,1247
456,54.0,Rogers,Yamaguchi,Iwakuni,Japan,Sports,2006,NC-17,English             ,688
457,437.0,Neumann,La Romana,La Romana,Dominican Republic,Sports,2006,NC-17,English             ,1815
458,61.0,Rivera,Basel-Stadt,Basel,Switzerland,Sports,2006,NC-17,English             ,898
459,410.0,Irby,Ontario,Richmond Hill,Canada,Sports,2006,NC-17,English             ,1247
460,79.0,Barnes,Kanagawa,Kamakura,Japan,Sports,2006,NC-17,English             ,286
461,573.0,Box,Qaraghandy,Zhezqazghan,Kazakstan,Sports,2006,NC-17,English             ,477
462,23.0,Lewis,Liepaja,Liepaja,Latvia,Sports,2006,NC-17,English             ,1815
463,313.0,Mahon,Hubei,Ezhou,China,Sports,2006,NC-17,English             ,899
464,123.0,Freeman,Uttar Pradesh,Varanasi (Benares),India,Sports,2006,NC-17,English             ,232
465,332.0,Qualls,Dhaka,Dhaka,Bangladesh,Sports,2006,NC-17,English             ,13
466,2.0,Johnson,California,San Bernardino,United States,Sports,2006,NC-17,English             ,851
467,289.0,Rodriquez,Kowloon and New Kowl,Kowloon and New Kowloon,Hong Kong,Sports,2006,NC-17,English             ,93
468,267.0,Wade,Hunan,Lengshuijiang,China,Comedy,2006,PG-13,English             ,30
469,319.0,Weiner,Mxico,San Felipe del Progreso,Mexico,Comedy,2006,PG-13,English             ,1970
470,247.0,Moreno,Mxico,Coacalco de Berriozbal,Mexico,Comedy,2006,PG-13,English             ,402
471,473.0,Olivares,Aceh,Lhokseumawe,Indonesia,Comedy,2006,PG-13,English             ,162
472,486.0,Talbert,Coahuila de Zaragoza,Acua,Mexico,Comedy,2006,PG-13,English             ,1481
473,157.0,Rose,Pyongyang-si,Pyongyang,North Korea,Comedy,2006,PG-13,English             ,190
474,200.0,Lawson,Ahal,Ashgabat,Turkmenistan,Comedy,2006,PG-13,English             ,205
475,197.0,Peters,Jiangsu,Changzhou,China,Comedy,2006,PG-13,English             ,1570
476,531.0,Waugh,Mie,Kuwana,Japan,Comedy,2006,PG-13,English             ,1084
477,434.0,Tomlin,Northern Mindanao,Ozamis,Philippines,Comedy,2006,PG-13,English             ,1802
478,446.0,Culp,West Bengali,Uluberia,India,Comedy,2006,PG-13,English             ,398
479,467.0,Deloach,Chihuahua,Cuauhtmoc,Mexico,Comedy,2006,PG-13,English             ,721
480,342.0,Martino,Roraima,Boa Vista,Brazil,Comedy,2006,PG-13,English             ,1084
481,179.0,Hart,Kirov,Kirovo-Tepetsk,Russian Federation,Comedy,2006,PG-13,English             ,1265
482,141.0,Reyes,Hiroshima,Fukuyama,Japan,Comedy,2006,PG-13,English             ,1570
483,448.0,Betancourt,Baijeri,Erlangen,Germany,Action,2006,NC-17,English             ,230
484,244.0,Hanson,Central Visayas,Lapu-Lapu,Philippines,Action,2006,NC-17,English             ,927
485,211.0,Montgomery,Jilin,Fuyu,China,Action,2006,NC-17,English             ,930
486,508.0,Howland,Andhra Pradesh,Vijayawada,India,Action,2006,NC-17,English             ,1381
487,180.0,Cunningham,Risaralda,Pereira,Colombia,Action,2006,NC-17,English             ,1696
488,191.0,Greene,Rostov-na-Donu,Novoterkassk,Russian Federation,Action,2006,NC-17,English             ,654
489,292.0,Lambert,Sharja,Sharja,United Arab Emirates,Action,2006,NC-17,English             ,720
490,456.0,Ricketts,Ziguinchor,Ziguinchor,Senegal,Action,2006,NC-17,English             ,1017
491,529.0,Guillen,Andhra Pradesh,Bhimavaram,India,Action,2006,NC-17,English             ,10
492,66.0,Ward,Skne ln,Malm,Sweden,Action,2006,NC-17,English             ,1861
493,77.0,Bennett,So Paulo,Araatuba,Brazil,Horror,2006,R,English             ,378
494,514.0,Troutman,Hubei,Zaoyang,China,Horror,2006,R,English             ,381
495,117.0,Mcdonald,Gujarat,Gandhinagar,India,Horror,2006,R,English             ,119
496,532.0,Renner,Khanh Hoa,Cam Ranh,Vietnam,Horror,2006,R,English             ,922
497,251.0,Brewer,Anhalt Sachsen,Halle/Saale,Germany,Horror,2006,R,English             ,748
498,343.0,Graf,Baja California,Mexicali,Mexico,Horror,2006,R,English             ,1870
499,584.0,Teel,Banjul,Banjul,Gambia,Horror,2006,R,English             ,1351
500,420.0,Lance,California,El Monte,United States,Horror,2006,R,English             ,171
502,388.0,Morrell,Southern Tagalog,Cavite,Philippines,Family,2006,NC-17,English             ,1071
503,352.0,Crouse,Nord-Ouest,Bamenda,Cameroon,Family,2006,NC-17,English             ,469
504,66.0,Ward,Skne ln,Malm,Sweden,Family,2006,NC-17,English             ,931
505,19.0,Martinez,Northern Cape,Kimberley,South Africa,Family,2006,NC-17,English             ,1707
506,147.0,Robertson,Saitama,Urawa,Japan,Family,2006,NC-17,English             ,450
507,532.0,Renner,Khanh Hoa,Cam Ranh,Vietnam,Family,2006,NC-17,English             ,860
508,302.0,Silverman,Liaoning,Tiefa,China,Family,2006,NC-17,English             ,824
509,72.0,Watson,National Capital Reg,Taguig,Philippines,Family,2006,NC-17,English             ,18
510,365.0,Schwarz,Okinawa,Okinawa,Japan,Family,2006,NC-17,English             ,1692
511,494.0,Choate,Chimborazo,Robamba,Ecuador,Family,2006,NC-17,English             ,940
512,451.0,Rea,Sinaloa,El Fuerte,Mexico,Family,2006,NC-17,English             ,1707
513,220.0,Alvarez,Zanzibar West,Zanzibar,Tanzania,Family,2006,NC-17,English             ,1229
514,491.0,Mattox,al-Daqahliya,Mit Ghamr,Egypt,Family,2006,NC-17,English             ,450
515,408.0,Murrell,Northern,Jaffna,Sri Lanka,Family,2006,NC-17,English             ,82
516,346.0,Simpkins,Adygea,Maikop,Russian Federation,Family,2006,NC-17,English             ,860
517,443.0,Skidmore,Rio Grande do Sul,So Leopoldo,Brazil,Family,2006,NC-17,English             ,450
518,240.0,Welch,Fukushima,Iwaki,Japan,Family,2006,NC-17,English             ,121
519,578.0,Lumpkin,Campeche,Carmen,Mexico,Family,2006,NC-17,English             ,102
520,547.0,Emmons,Ishikawa,Kanazawa,Japan,Family,2006,NC-17,English             ,469
521,314.0,Linton,So Paulo,Sorocaba,Brazil,Family,2006,NC-17,English             ,1375
